RAW_WTS,TRIM_WTS,HAPPY_FS,HAPPY_1,HAPPY_2,HAPPY_3,HAPPY_4,ANX_FS,ANX_1,ANX_2,ANX_3,ANX_4,DEP_FS,DEP_1,DEP_2,DEP_3,DEP_4,DEP_5,LONE_FS,LONE_1,LONE_2,LONE_3,LONE_4,LONE_5,SOCANX_FS,SOCANX_1,SOCANX_2,SOCANX_3,CLASS,DISTANCE,GENDER,GENDER_4_TEXT,TRANS,SEX_ORIENT_1,SEX_ORIENT_2,SEX_ORIENT_3,SEX_ORIENT_4,SEX_ORIENT_5,SEX_ORIENT_6,SEX_ORIENT_6_TEXT,RACETHN,ETHNICITY,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,PAREDU,AGE,GPA,MAJOR_0,MAJOR_1,MAJOR_2,MAJOR_3,MAJOR_4,MAJOR_5,MAJOR_6,MAJOR_7,MAJOR_8,MAJOR_9,MAJOR_10,MAJOR_11,MAJOR_12,MAJOR_13,MAJOR_14,MAJOR_15,MAJOR_16,MAJOR_17,MAJOR_18,MAJOR_19,MAJOR_20,MAJOR_21,MAJOR_22,MAJOR_22_TEXT,F1VISA,DISABL_0,DISABL_1,DISABL_2,DISABL_3,DISABL_4,DISABL_5,DISABL_6,DISABL_7,DISABL_8,DISABL_9,DISABL_9_TEXT,FIN_RES_1,FIN_RES_2,FIN_RES_3,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_6_TEXT,NEED,LOANS,OUTCOMES_1,OUTCOMES_4,OUTCOMES_2,OUTCOMES_3,LIFESAT_FS,LIFESAT_1,LIFESAT_2,LIFESAT_3,SELFEST_FS,SELFEST_1,SELFEST_2,SELFEST_3,ACT1_1,ACT1_2,ACT1_3,ACT1_4,ACT1_5,ACT1_6,ACT1_7,ACT1_8,ACT1_9,ACT1_10,ACT1_11,ACT1_12,ACT1_13,ACT1_14,ACT1_15,ACT1_15_TEXT,ACT_FS,ACT2_1,ACT2_2,ACT2_3,ACT2_4,ACT2_5,ACT2_6,ACT2_7,ACT2_8,ACT2_9,ACT2_10,ACAENG_FS,ACAENG_1,ACAENG_2,ACAENG_3,ACAENG_4,ACAENG_5,ACAENG_6,ACAENG_7,ACAENG_8,ACAENG_9,ACAENG_10,ACAENG_11,BELONG_FS,BELONG_1,BELONG_2,BELONG_3,BELONG_4,BELONG_5,BELONG_6,BELONG_7,BELONG_8,BELONG_9,BELONG_10,BELONG_11,BELONG_12,BELONG_13,BDISC_1,BDISC_2,BDISC_3,BDISC_4,BDISC_5,BDISC_6,BDISC_7,MEANING_FS,MEANING_1,MEANING_2,MEANING_3,MEANING_4,MEANING_5,MEANING_6,MEANING_7,MEANING_8,MEANING_9,MEANING_10,MEANING_11,PURP_FS,PURP_1,PURP_2,PURP_3,PURP_4,PURP_5,PURP_6,PURP_7,PURP_8,PURP_9,PURP_10,PURP_11,OPT_FS,OPT_1,OPT_2,OPT_3,PERS_FS,PERS_1,PERS_2,PERS_3,COPING_FS,COPING_1,COPING_2,COPING_3,COPING_4,COPING_5,COPING_6,COPING_7,COPING_8,COPING_9,COPING_10,HEALTH_1,HEALTH_2,HEALTH_3,HEALTH_4,HEALTH_5,HEALTH_6,HEALTH_7,FRIENDS_FS,FRIENDS_1,FRIENDS_2,FRIENDS_3,FRIENDS_4,FRIENDS_5,FRIENDS_6,FRIENDS_7,FRIENDS_8,FRIENDS_9,MILITARY,SPIRIT,FRNSCHL,ABROAD,REGION,HOUSING,RA,INTERN,WORK,AD_FIN_1,AD_FIN_2
0.980615,0.9829945,48.06409,3,3,3,1,43.14835,1,3,3,2,56.37678,4,3,2,3,1,49.82023,1,1,5,3,1,42.9428,1,1,2,Sophomore,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have not completed 1 year of college,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,2,2,1,NA,No need-based aid,6,1,6,1,3,54.74651,4,5,5,62.7466,6,6,5,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,57.35511,5,6,4,6,6,6,6,4,6,3,5,53.79525,4,5,5,6,2,5,4,2,5,5,4,4,6,1,1,1,1,1,1,1,52.17836,1,4,6,6,6,5,4,4,6,6,6,57.635,6,6,5,5,5,5,6,1,5,6,6,64.34584,5,5,6,59.57091,5,6,5,46.88366,5,4,4,6,6,5,5,5,5,1,5,3,5,6,4,5,6,51.12167,5,5,5,6,1,5,5,5,1,1,2,0,2,5,5,2,1,1,1,1
0.8311771,0.8335566,41.06693,2,2,2,2,48.91297,4,2,2,3,41.00111,1,1,1,1,1,41.95509,1,1,2,1,1,44.2303,1,2,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,1,1,NA,No need-based aid,2,6,6,1,2,63.66497,5,6,6,47.79695,4,4,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,NA,61.65113,6,6,6,6,6,6,5,6,4,4,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8311771,0.8335566,46.51208,3,3,2,2,47.12591,4,1,4,4,41.00111,1,2,1,1,1,53.73657,2,2,3,2,3,58.09132,3,3,3,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,18,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,2,2,1,2,1,NA,NA,NA,6,6,3,1,54.74651,4,5,5,52.97889,4,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,NA,NA,55.543,5,5,5,5,5,5,5,2,2,2,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8311771,0.8335566,47.64562,3,3,2,3,43.87852,2,2,2,3,60.25825,5,2,2,2,2,40.03004,2,1,1,1,1,41.29013,1,1,1,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,18,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,1,NA,No need-based aid,NA,6,6,5,2,56.2308,5,5,5,44.65059,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,31.11051,1,1,1,4,5,6,4,2,2,5,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.69167,4,5,4,4,5,2,5,5,4,3,3,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79444,2,2,3,49.66673,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.526916,1.529296,51.95722,4,4,2,2,66.94154,5,5,5,5,44.58877,1,2,1,1,2,51.1805,1,2,2,4,2,71.08475,4,5,5,Junior,Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.0 - 3.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,2,2,2,2,1,NA,No need-based aid,2,1,6,1,1,36.14019,3,3,2,31.14036,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4954,1,1,1,1,4,4,6,4,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.980615,0.9829945,50.33118,3,3,3,3,33.48414,1,1,1,1,41.00111,1,1,1,1,1,43.88014,1,1,3,1,1,41.29013,1,1,1,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have completed 1 year of college,21,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,2,2,1,NA,Does have need-based aid,1,6,6,1,1,56.2308,5,5,5,56.12525,5,5,5,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,NA,55.543,5,5,5,5,5,5,5,5,5,5,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.79525,4,5,5,5,2,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,56.55282,5,5,5,5,5,5,5,5,5,5,5,49.89278,5,5,5,5,5,5,5,5,5,5,5,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8311771,0.8335566,37.24783,2,2,1,1,48.42578,3,2,3,4,56.47796,2,3,2,4,2,54.54994,4,3,2,4,2,56.80381,3,2,4,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,21,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Social work,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,1,2,1,1,NA,NA,2,6,6,6,1,47.31234,4,4,4,56.12525,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,49.43488,4,4,4,3,4,4,4,4,2,4,54.20731,5,5,5,5,4,5,5,4,2,2,5,46.44846,4,4,4,5,2,5,2,2,2,2,3,3,4,1,1,1,1,1,1,1,54.03576,5,4,5,3,2,2,5,5,4,5,4,49.89278,5,5,5,5,3,5,4,2,5,3,4,59.54465,5,5,5,54.61882,5,5,5,50.07,3,4,4,5,4,2,4,5,5,2,2,5,4,5,5,5,4,26.68999,2,2,2,2,2,2,5,3,2,1,4,0,2,NA,9,2,1,1,2,2
0.8311771,0.8335566,40.13818,2,3,1,1,57.03436,5,4,4,2,54.95673,2,2,1,1,4,46.60114,1,1,3,1,2,48.03806,2,2,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,1,2,1,1,1,NA,Does have need-based aid,NA,5,5,3,1,53.9771,5,5,4,52.65026,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,31.11051,1,1,1,5,4,1,1,5,4,2,31.10115,2,4,2,5,1,1,5,1,5,1,4,52.43699,5,4,5,5,3,5,1,1,4,2,3,2,3,1,1,1,1,1,1,1,41.28381,5,3,3,5,2,2,5,5,5,4,4,44.95603,5,4,5,5,2,5,5,1,4,2,4,48.31127,2,5,4,38.56153,2,4,4,46.88366,5,4,4,4,4,2,5,3,5,2,4,1,5,4,5,4,5,26.68999,2,2,2,2,2,2,4,5,2,1,11,0,2,5,9,2,2,1,2,5
0.980615,0.9829945,37.24783,2,2,1,1,46.96545,1,4,3,2,41.00111,1,1,2,1,1,51.1805,5,2,2,4,2,45.09788,2,1,1,Sophomore,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have not completed 1 year of college,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Dexlexa,5,5,4,1,1,2,2,2,NA,NA,Does have need-based aid,1,3,6,1,6,49.56603,4,4,5,64.45355,6,6,6,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,31.11051,1,1,1,1,1,1,1,1,1,NA,63.45053,6,6,5,6,3,2,3,3,2,2,4,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.89691,6,4,6,4,1,1,6,6,6,6,6,60.71051,6,6,6,6,3,5,4,2,6,2,5,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.6971734,0.699553,31.80269,1,1,1,1,51.9999,3,4,3,2,54.16674,4,4,2,1,2,71.46098,4,5,5,3,4,71.58717,5,5,3,Freshman,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Asian,Not Hispanic or Latino,NA,1,NA,NA,NA,Parents have completed 1 year of college,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Architecture,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,1,1,1,1,1,NA,NA,NA,1,6,6,3,39.16329,2,3,4,46.0289,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.980615,0.9829945,46.51208,3,3,2,2,58.57719,4,4,4,4,47.38643,3,3,3,1,1,45.80519,1,1,4,1,1,48.40322,2,1,3,Sophomore,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Black or African American,Not Hispanic or Latino,NA,NA,1,NA,NA,Parents have not completed 1 year of college,21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,1,2,2,1,1,NA,Does have need-based aid,1,3,6,4,1,46.59746,2,4,5,64.45355,6,6,6,1,1,2,1,1,1,1,1,2,1,1,2,1,1,NA,NA,37.21864,2,2,2,4,3,3,4,2,2,4,35.52449,3,4,2,3,1,1,6,1,5,4,5,49.77761,4,5,4,4,1,5,5,3,3,5,2,4,5,2,1,1,1,1,1,1,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.71051,6,6,6,6,5,4,6,3,5,4,5,59.54465,5,5,5,62.70297,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8042295,0.806609,31.80269,1,1,1,1,64.91151,5,5,5,4,71.02121,5,5,4,2,5,72.90252,3,4,5,5,5,60.61156,4,2,4,Junior,Distance Learner ,Female,NA,Cisgender,NA,1,NA,NA,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2,2,2,1,1,NA,Does have need-based aid,1,5,6,2,3,31.72912,2,2,3,24.51901,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,45.46499,3,2,4,6,3,3,1,4,3,6,54.20731,5,5,5,5,4,4,5,2,3,5,4,31.83073,2,2,3,4,4,4,4,2,2,3,2,2,5,1,1,1,1,1,1,1,25.90111,2,1,2,1,3,4,4,2,2,4,2,41.88051,5,4,4,4,3,4,1,1,3,4,4,31.0785,1,1,3,28.65735,2,2,4,33.41125,6,6,6,1,1,2,3,1,2,1,1,4,1,1,4,4,1,42.97778,4,4,4,2,1,2,6,3,2,1,10,0,1,5,9,2,2,4,3,3
0.8311771,0.8335566,31.80269,1,1,1,1,64.42432,4,5,5,5,66.74475,5,5,4,3,3,48.85605,3,1,2,5,2,56.43865,3,3,2,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,White,Not Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,2,3,1,2,2,2,1,1,NA,Does have need-based aid,4,6,6,5,1,24.29495,2,1,2,22.81206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,31.11051,1,1,1,1,1,2,4,1,1,4,52.53522,5,5,4,6,5,5,6,5,3,3,6,55.76614,5,5,5,6,1,4,2,1,4,2,5,1,3,1,1,1,1,1,1,1,45.51421,3,2,5,2,5,4,6,4,2,4,3,42.15057,4,4,5,5,5,5,1,4,2,2,5,28.84919,1,2,2,22.39324,2,2,2,33.41125,6,6,6,1,2,1,4,2,2,4,5,6,5,5,6,4,4,37.91993,5,3,3,1,2,2,2,2,2,1,3,NA,2,5,9,2,2,4,1,2
0.8042295,0.806609,53.09076,4,4,2,3,46.88295,4,2,3,2,41.00111,1,1,1,1,1,40.03004,1,1,1,1,1,41.29013,1,1,1,Senior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,22,3.3 - 3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,2,2,2,NA,NA,No need-based aid,5,6,6,5,2,56.2308,5,5,5,47.79695,4,4,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,NA,NA,55.543,5,5,5,4,5,4,4,4,3,6,30.7046,3,3,2,5,4,4,4,2,4,4,4,42.50668,2,4,4,4,5,4,4,5,3,3,4,2,4,1,1,1,1,1,1,1,54.80911,4,5,5,5,4,4,4,5,6,6,5,49.89278,5,5,5,4,4,4,5,2,4,2,5,47.88346,3,4,4,59.57091,5,6,5,50.47186,4,4,3,4,5,5,6,6,6,2,6,3,4,6,5,5,2,42.97778,4,4,4,5,1,4,2,4,1,1,4,0,2,5,11,2,2,3,1,3
1.633823,1.636203,41.06693,2,2,2,2,54.51713,4,4,4,2,61.44323,2,2,4,2,5,68.10896,4,5,5,5,2,49.69072,2,2,2,Senior,Distance Learner ,Male,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,NA,Parents have not completed 1 year of college,24,5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,1,1,2,1,1,NA,NA,4,6,3,6,3,20.55697,1,1,1,33.11483,1,2,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,59.86688,5,6,6,5,5,5,5,2,2,5,45.36064,3,5,5,5,5,5,4,5,4,1,1,47.80672,3,5,4,5,3,5,5,6,5,4,3,5,6,1,1,1,1,1,1,1,42.14048,4,2,4,1,4,6,6,6,4,4,4,60.71051,6,6,6,6,4,6,2,6,3,4,5,35.87969,1,1,4,11.65138,1,1,1,33.41125,6,6,6,1,4,5,1,4,2,6,1,1,2,1,1,4,1,51.12167,5,5,5,3,2,6,6,6,6,1,10,0,2,5,5,2,2,1,3,4
0.8042295,0.806609,50.33118,3,3,3,3,47.69561,2,3,3,3,54.56174,3,3,1,1,3,43.00008,1,1,2,2,1,49.69072,2,2,2,Junior,Distance Learner ,Female,NA,Cisgender,NA,NA,NA,1,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have not completed 1 year of college,22,3.3 - 3.6.7 - 3.3 - 3.6.9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,1,1,2,2,2,1,NA,NA,No need-based aid,1,6,6,6,6,38.39388,3,3,3,47.79695,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,37.21864,2,2,2,2,2,2,2,2,2,2,49.2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.51573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.75487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.07505,4,4,4,3,4,4,3,3,4,4,4,50.93121,NA,NA,NA,49.63389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.8042295,0.806609,68.85966,5,5,5,5,55.2473,5,3,3,3,66.84593,3,3,4,4,4,51.81152,2,2,2,2,3,62.68415,3,4,4,Junior,Distance Learner ,Female,NA,Cisgender,1,NA,NA,NA,NA,NA,NA,Hispanic or Latino,Hispanic or Latino,NA,NA,NA,NA,1,Parents have completed 1 year of college,20,3.0 - 3.2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not on F1 Visa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,2,2,1,1,NA,Does have need-based aid,1,3,4,4,4,47.31234,4,4,4,39.46865,3,3,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,NA,44.77356,2,3,4,4,5,5,4,5,5,5,54.20731,5,5,5,5,5,5,5,5,5,5,5,43.1193,4,3,4,4,4,5,4,5,5,5,5,5,5,1,2,2,2,2,2,2,36.05268,2,3,3,3,3,3,3,4,4,4,4,39.07505,4,4,4,4,4,4,4,4,4,6,6,33.65038,1,2,3,28.18301,3,2,3,55.60777,2,3,4,3,3,3,3,4,4,4,1,1,1,2,2,2,2,46.78028,5,4,5,5,5,5,5,5,5,1,2,0,2,5,11,2,2,1,2,3
